data_movimento,codigo_filial,codigo_produto,cc_venda_bruta
2021-06-10,001,1002,153.65
2021-06-17,001,1018,218.18
2021-06-12,001,1022,45.16
2021-06-12,001,1006,233.2
2021-06-09,001,1013,193.5
2021-06-07,001,1021,211.28
2021-06-21,001,1011,157.66
2021-06-18,001,1011,76.06
2021-06-20,001,1022,253.28
2021-06-23,001,1016,110.42
2021-06-05,001,1023,178.3
2021-06-08,001,1022,287.02
2021-06-25,001,1020,28.99
2021-06-29,001,1005,268.29
2021-06-01,001,1019,334.85
2021-06-01,001,1024,301.13
2021-06-11,001,1006,295.31
2021-06-03,001,1003,92.41
2021-06-01,001,1010,99.8
2021-06-16,001,1007,23.66
2021-06-16,001,1000,289.44
2021-06-21,001,1012,86.38
2021-06-26,001,1023,64.73
2021-06-16,001,1021,18.18
2021-06-06,001,1018,125.54
2021-06-18,001,1020,84.63
2021-06-08,001,1013,187.79
2021-06-10,001,1003,89.91
2021-06-26,001,1024,263.34
2021-06-24,001,1014,159.66
2021-06-29,001,1013,314.86
2021-06-04,001,1016,373.61
2021-07-27,001,1001,262.21
2021-07-22,001,1019,291.64
2021-07-21,001,1010,52.63
2021-07-10,001,1005,295.51
2021-07-14,001,1011,85.76
2021-07-31,001,1015,39.94
2021-07-28,001,1001,251.89
2021-07-11,001,1013,56.82
2021-07-09,001,1005,231.96
2021-07-04,001,1019,285.82
2021-07-07,001,1022,336.6
2021-07-17,001,1003,50.02
2021-07-26,001,1011,331.44
2021-07-31,001,1024,155.4
2021-07-20,001,1020,374.24
2021-07-24,001,1008,196.34
2021-07-02,001,1010,148.83
2021-07-08,001,1007,63.81
2021-07-06,001,1006,217.47
2021-07-28,001,1015,199.36
2021-07-01,001,1016,203.51
2021-07-19,001,1004,214.76
2021-07-09,001,1011,404.43
2021-07-30,001,1012,109.56
2021-07-15,001,1006,96.17
2021-07-23,001,1002,337.08
2021-07-15,001,1022,227.88
2021-07-20,001,1012,39.14
2021-07-12,001,1008,157.48
2021-07-14,001,1006,204.3
2021-07-07,001,1002,278.48
2021-07-02,001,1023,194.65
2021-07-12,001,1001,340.48
2021-07-10,001,1005,190.14
2021-07-21,001,1018,168.52
2021-07-15,001,1019,54.13
2021-07-10,001,1006,169.18
2021-07-04,001,1002,33.28
2021-07-29,001,1023,23.43
2021-07-15,001,1012,87.56
2021-07-04,001,1012,166.3
2021-07-13,001,1016,53.26
2021-07-06,001,1007,190.8
2021-07-11,001,1006,299.43
2021-07-01,001,1003,84.84
2021-07-04,001,1001,282.89
2021-07-20,001,1013,323.45
2021-07-03,001,1018,161.02
2021-07-20,001,1003,86.44
2021-07-29,001,1023,297.43
2021-07-12,001,1003,357.9
2021-07-02,001,1015,73.05
2021-07-22,001,1023,156.69
2021-07-21,001,1014,263.66
2021-07-08,001,1023,301.75
2021-07-22,001,1019,213.91
2021-07-05,001,1014,272.4
2021-07-19,001,1012,277.97
2021-07-12,001,1005,253.55
2021-07-07,001,1010,173.96
2021-07-21,001,1003,85.42
2021-07-03,001,1024,110.65
2021-07-31,001,1021,116.18
2021-07-06,001,1024,359.62
2021-07-11,001,1017,81.81
2021-07-28,001,1023,347.53
2021-07-05,001,1020,60.27
2021-07-11,001,1007,386.34
2021-07-08,001,1006,56.81
2021-07-31,001,1006,197.46
2021-07-08,001,1018,195.43
2021-07-09,001,1002,213.9
2021-07-15,001,1017,224.94
2021-07-29,001,1020,295.96
2021-07-21,001,1021,216.87
2021-07-28,001,1009,194.53
2021-07-04,001,1021,41.28
2021-07-08,001,1019,264.39
2021-07-05,001,1017,131.9
2021-07-26,001,1006,199.36
2021-07-18,001,1011,309.33
2021-07-07,001,1017,207.43
2021-08-09,001,1001,54.35
2021-08-21,001,1009,48.54
2021-08-24,001,1022,142.66
2021-08-16,001,1017,244.44
2021-08-28,001,1004,299.07
2021-08-19,001,1013,98.24
2021-08-11,001,1023,193.52
2021-08-06,001,1015,62.81
2021-08-27,001,1011,222.56
2021-08-15,001,1002,37.71
2021-08-12,001,1023,401.34
2021-08-23,001,1001,17.98
2021-08-18,001,1008,180.65
2021-08-21,001,1022,196.43
2021-08-07,001,1006,193.92
2021-08-22,001,1019,124.27
2021-08-16,001,1011,278.76
2021-08-19,001,1012,205.0
2021-08-07,001,1020,86.98
2021-08-08,001,1004,158.59
2021-08-06,001,1018,149.08
2021-08-29,001,1017,91.55
2021-08-03,001,1009,29.17
2021-08-03,001,1008,318.19
2021-08-01,001,1016,145.54
2021-08-03,001,1023,101.57
2021-08-07,001,1007,282.88
2021-08-26,001,1006,116.24
2021-08-15,001,1009,250.02
2021-08-13,001,1018,394.49
2021-08-13,001,1016,151.58
2021-08-09,001,1011,142.87
2021-08-05,001,1007,315.51
2021-08-02,001,1023,306.95
2021-08-02,001,1004,145.24
2021-08-14,001,1000,325.7
2021-08-22,001,1010,289.9
2021-08-01,001,1007,211.38
2021-08-24,001,1023,104.97
2021-08-21,001,1010,128.24
2021-08-25,001,1011,76.16
2021-08-09,001,1015,69.73
2021-08-23,001,1015,198.73
2021-08-17,001,1013,37.17
2021-08-16,001,1014,263.22
2021-08-03,001,1016,141.24
2021-08-19,001,1013,309.2
2021-08-09,001,1007,270.47
2021-08-03,001,1010,284.27
2021-08-11,001,1020,219.0
2021-08-26,001,1019,79.55
2021-08-02,001,1005,45.64
2021-08-15,001,1000,438.31
2021-08-30,001,1015,285.23
2021-08-03,001,1000,46.54
2021-08-17,001,1009,280.26
2021-08-21,001,1008,325.54
2021-08-15,001,1012,38.02
2021-08-23,001,1019,20.42
2021-08-20,001,1016,110.34
2021-08-26,001,1006,32.8
2021-08-30,001,1004,280.73
2021-08-18,001,1006,71.72
2021-08-08,001,1014,284.71
2021-08-24,001,1013,181.81
2021-08-18,001,1000,388.42
2021-08-10,001,1005,366.93
2021-08-17,001,1007,134.36
2021-08-08,001,1014,48.54
2021-08-20,001,1023,300.6
2021-08-31,001,1023,78.16
2021-08-08,001,1018,21.38
2021-08-03,001,1004,131.33
2021-08-02,001,1015,228.66
2021-08-25,001,1022,228.87
2021-08-10,001,1012,186.86
2021-08-08,001,1002,171.3
2021-08-16,001,1018,78.16
2021-09-09,001,1019,155.17
2021-09-11,001,1019,319.34
2021-09-17,001,1019,204.04
2021-09-04,001,1011,329.28
2021-09-25,001,1014,196.51
2021-09-30,001,1006,36.03
2021-09-15,001,1006,132.46
2021-09-04,001,1024,50.83
2021-09-02,001,1015,177.01
2021-09-03,001,1021,95.32
2021-09-07,001,1021,81.54
2021-09-29,001,1003,268.83
2021-09-18,001,1006,309.58
2021-09-22,001,1007,113.24
2021-09-17,001,1023,28.04
2021-09-20,001,1021,91.75
2021-09-03,001,1012,141.46
2021-09-19,001,1013,157.57
2021-09-14,001,1003,193.38
2021-09-18,001,1022,288.6
2021-09-29,001,1008,33.26
2021-09-15,001,1010,132.24
2021-09-10,001,1014,29.46
2021-09-22,001,1003,193.06
2021-09-01,001,1013,359.97
2021-09-29,001,1002,101.6
2021-09-19,001,1011,46.01
2021-09-23,001,1021,22.64
2021-09-10,001,1024,317.77
2021-09-22,001,1001,186.88
2021-09-26,001,1024,115.96
2021-09-16,001,1000,25.26
2021-09-09,001,1024,145.73
2021-09-12,001,1016,124.25
2021-09-27,001,1008,269.56
2021-09-11,001,1000,212.12
2021-09-04,001,1001,254.54
2021-09-24,001,1019,25.85
2021-09-12,001,1011,136.05
2021-09-02,001,1021,217.35
2021-09-11,001,1003,238.33
2021-09-21,001,1003,236.6
2021-09-11,001,1001,147.41
2021-09-10,001,1010,65.46
2021-10-01,001,1001,36.28
2021-10-01,001,1000,193.94
2021-10-19,001,1024,339.55
2021-10-10,001,1021,138.99
2021-10-15,001,1010,191.81
2021-10-18,001,1006,253.11
2021-10-17,001,1003,98.12
2021-10-13,001,1006,297.56
2021-10-08,001,1005,290.39
2021-10-23,001,1004,281.71
2021-10-27,001,1000,319.82
2021-10-16,001,1018,373.97
2021-10-13,001,1003,108.97
2021-10-23,001,1022,216.93
2021-10-17,001,1021,35.16
2021-10-20,001,1024,267.84
2021-10-23,001,1004,369.06
2021-10-16,001,1003,244.29
2021-10-11,001,1005,173.28
2021-10-28,001,1018,393.85
2021-10-23,001,1019,260.23
2021-10-14,001,1010,47.07
2021-10-31,001,1016,107.53
2021-10-19,001,1019,98.99
2021-10-02,001,1023,171.53
2021-10-05,001,1011,288.19
2021-10-09,001,1008,336.26
2021-10-26,001,1010,15.59
2021-10-05,001,1005,350.43
2021-10-07,001,1013,29.15
2021-10-08,001,1004,241.47
2021-10-12,001,1002,320.83
2021-10-03,001,1009,116.82
2021-10-25,001,1009,171.97
2021-10-25,001,1021,168.55
2021-10-22,001,1020,365.5
2021-10-06,001,1009,215.27
2021-10-11,001,1022,326.27
2021-10-17,001,1024,306.83
2021-10-10,001,1007,93.27
2021-10-10,001,1024,22.49
2021-10-17,001,1011,73.14
2021-10-08,001,1021,277.16
2021-10-13,001,1003,171.39
2021-10-12,001,1010,270.89
2021-10-01,001,1023,220.49
2021-10-19,001,1009,139.82
2021-10-19,001,1012,441.76
2021-10-14,001,1015,301.25
2021-10-27,001,1006,235.48
2021-10-17,001,1007,277.58
2021-10-19,001,1023,194.13
2021-10-22,001,1006,83.59
2021-10-30,001,1024,29.2
2021-10-01,001,1015,83.88
2021-10-10,001,1010,104.05
2021-10-26,001,1022,147.03
2021-10-23,001,1011,298.4
2021-10-05,001,1024,185.53
2021-10-31,001,1000,68.08
2021-10-15,001,1018,202.9
2021-10-05,001,1014,138.02
2021-10-30,001,1008,366.66
2021-10-14,001,1012,273.22
2021-10-03,001,1020,100.72
2021-10-10,001,1017,324.02
2021-10-18,001,1017,141.83
2021-10-31,001,1016,125.69
2021-11-10,001,1022,379.89
2021-11-12,001,1008,67.4
2021-11-23,001,1021,238.58
2021-11-24,001,1018,393.47
2021-11-28,001,1003,367.92
2021-11-15,001,1013,206.05
2021-11-25,001,1005,56.1
2021-11-03,001,1010,532.54
2021-11-27,001,1012,139.47
2021-11-14,001,1023,154.4
2021-11-16,001,1015,84.86
2021-11-01,001,1005,142.63
2021-11-06,001,1020,372.22
2021-11-10,001,1016,340.91
2021-11-19,001,1021,213.4
2021-11-05,001,1024,156.08
2021-11-19,001,1010,356.15
2021-11-26,001,1014,369.61
2021-11-27,001,1014,90.95
2021-11-06,001,1009,233.87
2021-11-18,001,1007,374.02
2021-11-02,001,1021,257.77
2021-11-25,001,1007,364.59
2021-11-01,001,1007,366.49
2021-11-02,001,1001,165.28
2021-11-12,001,1002,117.07
2021-11-09,001,1005,148.77
2021-11-07,001,1013,260.87
2021-11-05,001,1008,148.83
2021-11-02,001,1008,316.38
2021-11-27,001,1012,108.33
2021-11-13,001,1002,286.07
2021-11-12,001,1004,157.87
2021-11-19,001,1006,416.96
2021-11-24,001,1019,131.02
2021-11-18,001,1008,104.64
2021-11-23,001,1014,95.79
2021-11-15,001,1016,506.91
2021-11-11,001,1000,45.91
2021-11-12,001,1019,315.93
2021-11-03,001,1010,139.03
2021-11-13,001,1000,268.44
2021-11-01,001,1013,324.48
2021-11-08,001,1003,92.51
2021-11-02,001,1017,259.3
2021-11-21,001,1013,468.09
2021-12-18,001,1002,494.32
2021-12-12,001,1019,483.66
2021-12-19,001,1018,335.17
2021-12-21,001,1024,263.24
2021-12-25,001,1016,440.09
2021-12-18,001,1011,458.51
2021-12-07,001,1015,311.51
2021-12-29,001,1021,446.97
2021-12-15,001,1001,399.51
2021-12-21,001,1024,133.11
2021-12-25,001,1001,74.82
2021-12-07,001,1012,413.87
2021-12-18,001,1009,66.61
2021-12-24,001,1006,382.19
2021-12-12,001,1022,138.11
2021-12-01,001,1017,125.48
2021-12-15,001,1016,61.17
2021-12-25,001,1010,408.39
2021-12-07,001,1004,362.64
2021-12-21,001,1024,524.25
2021-12-21,001,1021,406.09
2021-12-16,001,1024,69.63
2021-12-04,001,1007,75.28
2021-12-09,001,1002,135.79
2021-12-22,001,1015,415.72
2021-12-29,001,1021,321.72
2021-12-22,001,1003,31.54
2021-12-04,001,1010,360.58
2021-12-16,001,1018,205.19
2021-12-05,001,1011,115.64
2021-12-16,001,1011,30.29
2021-12-15,001,1014,386.31
2021-12-08,001,1012,255.79
2021-12-28,001,1006,53.56
2021-12-10,001,1016,211.28
2021-12-05,001,1019,477.18
2021-12-13,001,1006,231.53
2021-12-17,001,1001,261.75
2021-12-05,001,1018,500.25
2021-12-20,001,1017,313.59
2021-12-18,001,1004,161.39
2021-12-23,001,1021,49.91
2021-12-14,001,1004,374.76
2021-12-16,001,1017,377.15
2021-12-28,001,1016,409.63
2021-12-16,001,1014,157.07
2021-12-16,001,1009,193.41
2021-12-14,001,1015,147.41
2021-12-05,001,1005,304.68
2021-12-01,001,1010,41.73
2021-12-01,001,1005,449.14
2021-12-09,001,1022,156.68
2021-12-21,001,1016,179.91
2021-12-06,001,1009,99.79
2021-12-20,001,1012,31.08
2021-12-05,001,1013,247.0
2021-12-17,001,1023,363.78
2021-12-09,001,1009,52.98
2021-12-03,001,1023,426.9
2021-12-16,001,1024,347.43
2021-12-23,001,1002,493.89
2021-12-24,001,1012,186.3
2021-12-17,001,1010,106.24
2021-12-24,001,1022,267.0
2021-12-16,001,1021,481.03
2021-12-17,001,1008,422.65
2021-12-01,001,1023,422.59
2021-12-18,001,1016,173.7
2021-12-29,001,1019,334.31
2021-12-16,001,1003,416.08
2021-12-09,001,1014,128.38
2021-12-08,001,1023,363.58
2021-12-03,001,1005,291.35
2021-12-08,001,1023,42.7
2021-12-03,001,1000,202.0
2021-12-13,001,1017,58.32
2021-12-29,001,1020,122.52
2021-12-26,001,1002,398.25
2021-12-24,001,1021,411.03
2021-12-04,001,1010,574.55
2021-12-24,001,1005,60.81
2022-01-31,001,1007,57.77
2022-01-30,001,1023,74.7
2022-01-10,001,1007,126.3
2022-01-09,001,1006,77.93
2022-01-16,001,1008,328.15
2022-01-05,001,1015,78.78
2022-01-17,001,1021,34.93
2022-01-07,001,1005,223.5
2022-01-16,001,1001,215.27
2022-01-14,001,1021,42.0
2022-01-12,001,1021,475.05
2022-01-15,001,1004,150.45
2022-01-31,001,1024,88.89
2022-01-11,001,1013,179.89
2022-01-03,001,1021,275.42
2022-01-06,001,1008,113.28
2022-01-27,001,1015,179.27
2022-01-06,001,1015,228.77
2022-01-06,001,1013,305.07
2022-01-06,001,1006,205.56
2022-01-18,001,1010,58.06
2022-01-15,001,1023,86.56
2022-01-07,001,1009,380.33
2022-01-28,001,1014,269.74
2022-01-21,001,1008,201.72
2022-01-29,001,1012,193.31
2022-01-20,001,1016,158.36
2022-01-13,001,1003,324.54
2022-01-12,001,1019,83.54
2022-01-24,001,1005,106.45
2022-01-15,001,1016,173.22
2022-01-09,001,1019,279.41
2022-01-30,001,1004,381.53
2022-01-14,001,1013,366.26
2022-01-10,001,1013,418.95
2022-01-25,001,1000,205.72
2022-01-06,001,1023,136.81
2022-01-25,001,1000,84.98
2022-01-29,001,1020,156.13
2022-01-21,001,1021,184.92
2022-01-01,001,1009,77.81
2022-01-18,001,1023,135.59
2022-01-12,001,1023,263.39
2022-02-09,001,1021,211.03
2022-02-19,001,1010,64.54
2022-02-17,001,1017,80.65
2022-02-06,001,1002,256.53
2022-02-10,001,1003,334.13
2022-02-17,001,1014,214.62
2022-02-09,001,1014,61.06
2022-02-02,001,1017,370.56
2022-02-09,001,1009,370.78
2022-02-18,001,1019,282.84
2022-02-25,001,1021,323.38
2022-02-15,001,1003,426.89
2022-02-17,001,1001,199.44
2022-02-18,001,1021,215.33
2022-02-16,001,1003,399.05
2022-02-22,001,1016,183.18
2022-02-05,001,1022,27.77
2022-02-03,001,1003,323.77
2022-02-18,001,1018,179.77
2022-02-02,001,1001,180.67
2022-02-02,001,1012,275.02
2022-02-03,001,1007,116.74
2022-02-10,001,1007,206.59
2022-02-02,001,1008,302.32
2022-02-20,001,1009,99.74
2022-02-18,001,1000,332.43
2022-02-05,001,1005,92.55
2022-02-28,001,1021,220.24
2022-02-25,001,1010,345.82
2022-02-08,001,1017,326.95
2022-02-10,001,1005,418.93
2022-02-20,001,1012,251.7
2022-02-25,001,1011,238.22
2022-02-28,001,1020,50.85
2022-02-05,001,1011,172.65
2022-02-12,001,1020,260.78
2022-02-26,001,1005,184.03
2022-02-03,001,1004,72.74
2022-02-20,001,1005,274.91
2022-02-03,001,1005,334.04
2022-02-07,001,1018,42.53
2022-02-21,001,1001,269.34
2022-02-02,001,1018,64.83
2022-02-03,001,1008,230.33
2022-02-06,001,1013,244.46
2022-02-09,001,1017,126.67
2022-02-24,001,1022,366.16
2022-02-25,001,1014,208.91
2022-03-31,001,1007,330.85
2022-03-02,001,1017,81.36
2022-03-03,001,1021,237.98
2022-03-27,001,1001,331.51
2022-03-25,001,1018,265.12
2022-03-16,001,1019,24.5
2022-03-27,001,1021,128.39
2022-03-25,001,1016,252.39
2022-03-06,001,1020,31.14
2022-03-03,001,1007,149.17
2022-03-30,001,1009,143.77
2022-03-28,001,1015,207.88
2022-03-22,001,1002,354.4
2022-03-26,001,1020,226.61
2022-03-31,001,1019,82.02
2022-03-27,001,1021,316.41
2022-03-13,001,1024,21.47
2022-03-22,001,1020,80.3
2022-03-20,001,1001,324.23
2022-03-05,001,1014,208.27
2022-03-31,001,1012,50.21
2022-03-03,001,1023,169.31
2022-03-26,001,1009,239.3
2022-03-19,001,1020,349.21
2022-03-15,001,1021,20.95
2022-03-11,001,1000,177.36
2022-03-18,001,1011,243.69
2022-03-20,001,1020,265.61
2022-03-09,001,1018,418.41
2022-03-20,001,1021,193.0
2022-03-27,001,1001,210.05
2022-03-18,001,1021,188.89
2022-03-07,001,1005,396.26
2022-03-23,001,1010,311.87
2022-03-04,001,1006,280.98
2022-03-15,001,1002,29.61
2022-03-01,001,1000,58.15
2022-03-26,001,1023,119.07
2022-03-18,001,1024,358.03
2022-03-30,001,1010,293.63
2022-03-17,001,1018,221.01
2022-03-03,001,1012,333.94
2022-03-28,001,1010,224.53
2022-03-10,001,1020,240.31
2022-03-08,001,1013,256.71
2022-03-31,001,1004,209.28
2022-03-15,001,1010,108.42
2022-03-14,001,1002,85.94
2022-03-16,001,1016,259.01
2022-03-06,001,1024,30.22
2022-03-28,001,1000,104.33
2022-03-10,001,1004,338.86
2022-03-27,001,1008,303.29
2022-03-05,001,1020,311.25
2022-03-07,001,1016,152.74
2022-03-21,001,1015,265.29
2022-03-06,001,1004,355.13
2022-03-25,001,1004,122.22
2022-03-01,001,1001,350.93
2022-03-19,001,1011,77.88
2022-03-28,001,1010,259.92
2022-03-02,001,1024,318.96
2022-03-08,001,1010,20.94
2022-03-01,001,1009,92.54
2022-03-10,001,1020,233.2
2022-03-08,001,1020,64.85
2022-03-06,001,1008,159.13
2022-03-01,001,1003,166.26
2022-03-26,001,1016,299.59
2022-03-18,001,1023,109.94
2022-03-10,001,1010,411.88
2022-03-10,001,1024,184.85
2022-03-04,001,1003,186.5
2022-04-04,001,1005,413.92
2022-04-27,001,1001,206.01
2022-04-21,001,1006,197.9
2022-04-22,001,1007,173.81
2022-04-11,001,1006,337.86
2022-04-26,001,1014,88.16
2022-04-30,001,1018,127.24
2022-04-28,001,1017,217.27
2022-04-29,001,1022,272.64
2022-04-27,001,1010,397.79
2022-04-14,001,1009,292.04
2022-04-22,001,1018,317.85
2022-04-10,001,1009,57.3
2022-04-23,001,1023,250.23
2022-04-07,001,1021,55.19
2022-04-01,001,1008,201.5
2022-04-07,001,1001,252.61
2022-04-21,001,1002,250.83
2022-04-01,001,1018,165.0
2022-04-26,001,1012,285.44
2022-04-23,001,1007,248.58
2022-04-30,001,1018,58.35
2022-04-20,001,1012,147.49
2022-04-30,001,1011,50.41
2022-04-29,001,1005,375.25
2022-04-01,001,1011,316.61
2022-04-26,001,1015,254.11
2022-04-20,001,1013,266.52
2022-04-16,001,1018,57.83
2022-04-13,001,1014,69.79
2022-04-28,001,1008,37.38
2022-04-21,001,1016,141.13
2022-04-22,001,1022,126.32
2022-04-14,001,1000,50.22
2022-04-08,001,1005,249.15
2022-04-05,001,1015,340.52
2022-04-12,001,1000,343.77
2022-04-30,001,1001,139.79
2022-04-03,001,1000,298.67
2022-04-07,001,1012,237.42
2022-04-16,001,1002,305.39
2022-04-22,001,1023,300.11
2022-04-10,001,1014,49.83
2022-04-18,001,1015,309.87
2022-04-29,001,1006,419.91
2022-04-17,001,1003,247.22
2022-04-03,001,1013,318.1
2022-04-27,001,1004,261.98
2022-04-13,001,1024,381.41
2022-04-07,001,1017,139.96
2022-04-14,001,1009,442.91
2022-04-12,001,1016,265.59
2022-04-29,001,1006,86.58
2022-04-04,001,1014,321.01
2022-04-03,001,1022,183.5
2022-04-17,001,1013,73.1
2022-04-17,001,1015,190.19
2022-04-20,001,1019,304.65
2022-04-16,001,1007,292.56
2022-05-11,001,1018,109.74
2022-05-07,001,1001,130.7
2022-05-14,001,1000,37.59
2022-05-21,001,1001,77.13
2022-05-22,001,1023,20.14
2022-05-07,001,1009,148.2
2022-05-02,001,1011,94.0
2022-05-29,001,1000,382.14
2022-05-15,001,1023,65.05
2022-05-04,001,1008,299.41
2022-05-27,001,1020,85.05
2022-05-18,001,1007,160.66
2022-05-29,001,1006,197.03
2022-05-18,001,1014,320.56
2022-05-11,001,1002,111.08
2022-05-05,001,1010,232.09
2022-05-09,001,1013,58.43
2022-05-04,001,1014,310.07
2022-05-28,001,1013,359.77
2022-05-24,001,1005,126.08
2022-05-11,001,1012,293.5
2022-05-27,001,1019,338.28
2022-05-08,001,1008,263.12
2022-05-13,001,1003,243.67
2022-05-15,001,1008,176.95
2022-05-31,001,1001,65.12
2022-05-12,001,1004,158.3
2022-05-03,001,1018,288.88
2022-05-11,001,1008,372.15
2022-05-19,001,1005,156.47
2022-05-07,001,1021,74.85
2022-05-16,001,1002,127.06
2022-05-17,001,1003,165.91
2022-05-03,001,1008,240.97
2022-05-09,001,1020,345.05
2022-05-10,001,1007,401.49
2022-05-08,001,1019,33.1
2022-05-22,001,1022,88.66
2022-05-20,001,1008,106.61
2022-05-25,001,1009,197.23
2022-05-02,001,1011,54.57
2022-05-27,001,1014,157.26
2022-05-17,001,1013,219.35
2022-05-29,001,1011,52.52
2022-05-31,001,1024,247.11
2022-05-16,001,1008,169.61
2022-05-16,001,1001,209.45
2022-05-21,001,1007,253.88
2022-05-22,001,1014,152.22
2022-05-01,001,1001,152.92
2022-05-03,001,1016,248.49
2022-05-09,001,1008,380.76
2022-05-31,001,1005,324.5
2022-05-30,001,1024,77.31
2022-05-24,001,1012,24.01
2022-05-16,001,1006,122.18
2022-05-30,001,1005,229.8
2022-05-06,001,1022,164.33
2022-05-24,001,1021,220.45
2022-05-02,001,1019,181.91
2022-05-23,001,1014,241.71
2022-05-14,001,1024,250.46
2022-05-22,001,1010,23.3
2022-05-14,001,1000,230.14
2022-05-16,001,1020,132.57
2022-05-23,001,1019,169.39
2022-05-22,001,1006,197.66
2022-05-06,001,1005,225.87
2022-05-29,001,1007,281.04
2022-05-22,001,1011,38.61
2022-05-26,001,1016,91.3
2022-05-04,001,1010,120.94
2022-05-14,001,1011,115.07
2022-05-13,001,1014,79.83
2022-05-21,001,1011,334.34
2022-05-07,001,1004,62.49
2022-05-04,001,1018,210.01
2022-05-15,001,1018,244.81
2022-05-09,001,1001,334.98
2022-05-09,001,1002,117.7
2022-05-04,001,1005,254.46
2022-06-16,001,1018,294.04
2022-06-22,001,1004,205.02
2022-06-18,001,1010,158.12
2022-06-18,001,1005,256.93
2022-06-11,001,1016,394.66
2022-06-25,001,1015,272.05
2022-06-20,001,1021,96.25
2022-06-15,001,1015,131.49
2022-06-07,001,1000,104.2
2022-06-19,001,1013,320.96
2022-06-19,001,1001,101.73
2022-06-05,001,1005,273.46
2022-06-16,001,1021,247.69
2022-06-24,001,1012,188.06
2022-06-28,001,1024,161.14
2022-06-12,001,1005,319.86
2022-06-04,001,1023,145.28
2022-06-22,001,1018,350.68
2022-06-06,001,1024,101.51
2022-06-10,001,1020,142.24
2022-06-26,001,1005,287.46
2022-06-15,001,1010,74.15
2022-06-27,001,1015,227.57
2022-06-12,001,1009,41.81
2022-06-19,001,1012,248.67
2022-06-02,001,1007,337.34
2022-06-20,001,1011,116.88
2022-06-19,001,1006,349.89
2022-06-29,001,1005,310.69
2022-06-03,001,1007,251.76
2022-06-22,001,1009,183.82
2022-06-07,001,1008,22.29
2022-06-01,001,1001,33.38
2022-06-18,001,1003,43.47
2022-06-21,001,1023,232.73
2022-06-02,001,1004,111.52
2022-06-10,001,1017,325.63
2022-06-20,001,1016,74.79
2022-06-06,001,1002,228.23
2022-06-07,001,1013,47.51
2022-06-11,001,1006,270.8
2022-06-20,001,1024,91.03
2022-06-29,001,1006,161.32
2022-06-11,001,1004,300.94
2022-06-20,001,1009,35.78
2022-06-20,001,1014,288.88
2022-06-25,001,1016,110.67
2022-06-03,001,1016,260.09
2022-06-02,001,1014,211.36
2022-06-15,001,1014,217.48
2022-06-12,001,1004,372.41
2022-06-10,001,1021,244.94
2022-06-13,001,1005,198.47
2022-06-04,001,1024,281.28
2022-06-24,001,1007,223.07
2022-07-28,001,1020,393.58
2022-07-06,001,1000,71.6
2022-07-08,001,1023,136.03
2022-07-13,001,1021,289.88
2022-07-08,001,1012,102.39
2022-07-31,001,1004,74.04
2022-07-18,001,1006,233.26
2022-07-09,001,1014,35.64
2022-07-19,001,1001,115.64
2022-07-05,001,1009,225.55
2022-07-29,001,1007,125.13
2022-07-12,001,1010,147.74
2022-07-10,001,1017,350.43
2022-07-16,001,1000,72.21
2022-07-16,001,1016,89.1
2022-07-23,001,1022,46.46
2022-07-13,001,1024,307.25
2022-07-13,001,1022,125.8
2022-07-30,001,1001,142.42
2022-07-24,001,1006,248.64
2022-07-31,001,1001,383.04
2022-07-20,001,1016,106.75
2022-07-18,001,1011,327.08
2022-07-20,001,1023,129.99
